MSJ;TAG;NUN;USER;WHO;msj_norm
@rjher Jajajaja Bien muy bien. Pasando calor y lluvias x estos lados. Ojalá el finde esté normalito jaja Abrazo grande! Buen regreso!;0;70322.0;8.300790773316485e+17;fede;  bien muy bien  pasando calor lluvias estos lados  ojala finde normalito  abrazo grande  buen regreso  
@josecorralSF @Veroensinas @SMN_Argentina Quien está tan al pedo para sacar esos audios siempre que hay tormenta?;0;21540.0;1210715587.0;fede;   quien tan pedo sacar esos audios siempre hay tormenta  
Si hay algo o alguien allá arriba q se apiade de todas esas familias que ya tienen agua en sus casas y pare está lluvia por favor 😣;1;24892.0;2442427060.0;fede;si hay algo alguien alla arriba apiade todas esas familias ya tienen agua casas pare lluvia favor  \U0001f623 
Sorry pero esta tormenta no me gusta nada bai;1;33648.0;1.0042208142737695e+18;fede;sorry pero tormenta no gusta nada bai 
@andy_93 Acá x mi zona que es de mucho campo aun no llueve. La están esperando, pero tienen miedo  q llueva mucho en poco tiempo y planche el suelo;0;8459.0;1.0069711776492708e+18;fede; aca zona mucho campo aun no llueve  estan esperando  pero tienen miedo llueva mucho poco tiempo planche suelo 
Abriste el paragua antes papito jajaja sabias que se te venia lluvia!;0;62127.0;3895741475.0;fede;abriste paragua antes papito  sabias venia lluvia  
me da alta risa que se quejen de esa plaza del orto cuando la pintada seguro se va con la lluvia y sino seguro la limpian jajsjsjsjajaja me encanta verlos llorar varones;0;89088.0;423683748.0;fede;me alta risa quejen esa plaza orto cuando pintada seguro va con lluvia sino seguro limpian  encanta verlos llorar varones 
Entre la lluvia de fondo y esa playlist resistí vos despierto! 😴😴😴⛈⛈;1;30628.0;1083372056.0;fede;entre lluvia fondo esa playlist resisti despierto   \U0001f634 \U0001f634 \U0001f634 \u26c8 \u26c8 
Me cagoo en la lluvia.!;1;44659.0;628660976.0;fede;me cagoo lluvia   
Que linda lluvia para dormir la siesta va como 👊;1;79768.0;1400866735.0;fede;que linda lluvia dormir siesta va como  \U0001f44a 
"(Caza tormentas: Se  presenta en el Area Material el avión del proyecto ""Relámpago Cacti"") publicado por Telediario Digital - https://t.co/H5hGrqfzYB https://t.co/BUXYZW6C9K";0;37896.0;151084305.0;fede; caza tormentas  presenta area material avion proyecto  relampago cacti   publicado telediario digital     
[Fue Noticia]  En los próximos días podrá verse a las Gemínidas, una gran lluvia de estrellas https://t.co/E9FFbhfOfv;0;64917.0;44126150.0;fede;[fue noticia] proximos dias podra verse geminidas  gran lluvia estrellas  
Que hermosa lluvia para estar viajando 🌨️❤️;1;92327.0;1309147262.0;fede;que hermosa lluvia estar viajando  \U0001f328  \u2764  
"Entienden que ya tenia la pileta lista para mañana. Y se vino alta tormenta!
Hablame de suerte😂";1;100654.0;450929641.0;fede;entienden ya tenia pileta lista mañana  vino alta tormenta  hablame suerte \U0001f602 
@DanielaJacobi Me hago una lluvia de birra y me tiro a la pileta abajo d ela lluvia real. Que la chupen;1;77116.0;169389093.0;fede; hago lluvia birra tiro pileta abajo ela lluvia real  chupen 
Rayos nesecito un abrazo de Roshmery 😭😭😭😭;0;79075.0;3199655175.0;fede;rayos nesecito abrazo roshmery  \U0001f62d \U0001f62d \U0001f62d \U0001f62d 
Lo mejor que le podía pasar a esta final era jugarla con lluvia. Que se maten de una vez;0;8255.0;2429578608.0;fede;lo mejor podia pasar final era jugarla con lluvia  maten vez 
Hermosa lluvia, pero me falta algo.. ah el helado lo deje en el freezer;1;56663.0;1478615702.0;fede;hermosa lluvia  pero falta algo   ah helado deje freezer 
Nada más lindo q dormir con el ruido de la lluvia y el ruido del ventilador ...😚;1;53165.0;1.0120370308204339e+18;fede;nada mas lindo dormir con ruido lluvia ruido ventilador     \U0001f61a 
Pero que lluvia de mierda;1;85211.0;1735689985.0;fede;pero lluvia mierda 
a mi nomas me gusta salir de mi casa cuando llueve;0;54079.0;1628487822.0;fede;a nomas gusta salir casa cuando llueve 
Me puse a ver la serie. Empezó la tormenta. Papá desenchufó el router y no pude ver más. Paró la tormenta más de media hora. Enchufé el router. Me puse a ver la serie de nuevo. TORMENTA DE NUEVO. El universo conspira para que no vea la serie 😒;0;58100.0;2189268477.0;fede;me puse ver serie  empezo tormenta  papa desenchufo router no pude ver mas  paro tormenta mas media hora  enchufe router  puse ver serie nuevo  tormenta nuevo  universo conspira no vea serie  \U0001f612 
Ganas de dormir abrazado con esta lluvia.;1;53343.0;7.881767244251382e+17;fede;ganas dormir abrazado con lluvia  
No me quiero imaginar con esta lluvia como deben estar las calles llenas de pozos en Castex que nunca arreglaron y no van a arreglar en la rrrre puta vida;1;19931.0;225551848.0;fede;no quiero imaginar con lluvia como deben estar calles llenas pozos castex nunca arreglaron no van arreglar rrrre puta vida 
Que asco tener que fumarme el calor todo el día para que después la lluvia dure 3 minutos.;0;67923.0;258947176.0;fede;que asco tener fumarme calor todo dia despues lluvia dure   minutos  
"Vamo a dormi la siesta con lluvia 

Enviar";1;16417.0;200560779.0;fede;vamo dormi siesta con lluvia enviar 
Aquí adentro siempre llueve.;0;39319.0;3351404837.0;fede;aqui adentro siempre llueve  
Camine bajo la lluvia, el agua que esta cayendo,tan solo mi pensamiento su bella imagen quedo y solo como un peregrino quise dar luz a mi sombra y que cesara el diluvio que habia tenido en mi imaginacion...;0;33222.0;2470071798.0;fede;camine bajo lluvia  agua cayendo tan solo pensamiento bella imagen quedo solo como peregrino quise dar luz sombra cesara diluvio habia tenido imaginacion    
Que hermoso fué jugar bajo la lluvia😍🏑;0;18216.0;9.097504159982838e+17;fede;que hermoso fue jugar bajo lluvia \U0001f60d \U0001f3d1 
ESTOY DESVELADO ESPERANDOLA A VIDAL CON LA CAMPERA UNIQLO Y BOTAS HUNTER DE LLUVIA RECORRIENDO EL CONURBANO!! “CARA DE CATEQUISTA” HIPOCRITA... @p_nob @LAlbouy @fernandoresiste @Barboza2020 @leo_gamulin @Horacio246 @cleochiqui @matiifz @enzoed1 @joselsimon https://t.co/XRGUxG2Ix4;0;2408.0;4697368584.0;fede;estoy desvelado esperandola vidal con campera uniqlo botas hunter lluvia recorriendo conurbano    \u201ccara catequista \u201d hipocrita               
"🌧 Recomendaciones ante tormentas fuertes en #Rosario y la región ⏩ https://t.co/p7oUX4rzeC

Recordá que para denunciar inconvenientes podés llamar a la línea gratuita 103 de Defensa Civil 📞 https://t.co/ouYnWA7i6D";0;102950.0;21082713.0;fede; \U0001f327 recomendaciones tormentas fuertes  rosario region  \u23e9  recorda denunciar inconvenientes podes llamar linea gratuita     defensa civil  \U0001f4de  
@mnsaldivar No sabes lo que llueve!!!;1;75877.0;1.0525848880192471e+18;fede; no sabes llueve    
Amo la lluvia 😍;0;736.0;1084975908.0;fede;amo lluvia  \U0001f60d 
Nadie nota mis lagrimas cuando se mezclan entre la lluvia;0;70081.0;1.0664429520362414e+18;fede;nadie nota mis lagrimas cuando mezclan entre lluvia 
Como que anuncian lluvia para el finde :));0;7528.0;7.530291512050565e+17;fede;como anuncian lluvia finde     
Últimamente las tormentas están mas fuerte que eia;0;93907.0;1.0149591766934856e+18;fede;ultimamente tormentas estan mas fuerte eia 
A que hora empiezan las historias y estados con las descargas y la tormenta?;0;37138.0;146351440.0;fede;a hora empiezan historias estados con descargas tormenta  
Supuestamente hoy terminaba de limpiar y armaba la pileta. Lluvia andate a la puta que te parió.;1;69038.0;1723649562.0;fede;supuestamente hoy terminaba limpiar armaba pileta  lluvia andate puta pario  
"me: tormenta eléctrica 🌈☄️💜💚💘💕💘💜💚💜💚😍😍😍
me si cae un rayo y estoy sola: hola ma? Estoy yendo a dormir con ustedes";1;71766.0;625980061.0;fede;me  tormenta electrica  \U0001f308 \u2604  \U0001f49c \U0001f49a \U0001f498 \U0001f495 \U0001f498 \U0001f49c \U0001f49a \U0001f49c \U0001f49a \U0001f60d \U0001f60d \U0001f60d si cae rayo estoy sola  hola ma  estoy yendo dormir con ustedes 
Es al pedo salir con esta lluvia;1;81446.0;3122639285.0;fede;es pedo salir con lluvia 
Pero como me hizo saltar pa arriba el primer rayo que cayó jajaja;1;28342.0;1132518884.0;fede;pero como hizo saltar pa arriba primer rayo cayo  
Gente yo estaba en La Bombonera y en ese momento no se podía jugar. Pero lo suspendieron dos horas antes... ahora ya no llueve más 🤦‍♀️;1;5265.0;153090712.0;Melissa;gente yo estaba bombonera ese momento no podia jugar  pero suspendieron dos horas antes    ahora ya no llueve mas  \U0001f926 \u200d \u2640  
"#Clima | Los datos de lluvias: en Metileo cayeron 82 milímetros ===&gt; LEÉ LA NOTA COMPLETA EN ===&gt; https://t.co/qGGp9smJMS https://t.co/9G0v23ZGF0";0;89833.0;87549574.0;Melissa; clima   datos lluvias  metileo cayeron    milimetros     gt  lee nota completa     gt    
Pq llueve tantooo lpm;1;33872.0;3310158287.0;Melissa;pq llueve tantooo lpm 
Nunca voy a dejar de tener miedo a los truenos 😭😭😭;0;106534.0;2156734467.0;Melissa;nunca voy dejar tener miedo truenos  \U0001f62d \U0001f62d \U0001f62d 
@NanNFC2 Hola BOO,buen dia.BENDICIONES EN FORMA DE LLUVIA....;0;37915.0;8.823607425021747e+17;Melissa; hola boo buen dia bendiciones forma lluvia     
Acá, mamada, comiendo pizza y escuchando la lluvia jajajajaja;1;100121.0;226260680.0;Melissa;aca  mamada  comiendo pizza escuchando lluvia  
Que lluvia de mierda, un día de semana no hay ni una puta nube y hoy sábado se viene el mundo abajo😡😡😡;0;9722.0;1.0157118745103565e+18;Melissa;que lluvia mierda  dia semana no hay ni puta nube hoy sabado viene mundo abajo \U0001f621 \U0001f621 \U0001f621 
Anoche la tormenta tiro el arbol de la vereda de mi casa, TORMENTAAAA  por que te lo llevas a el? Llevame a mi;0;69819.0;2277897442.0;Melissa;anoche tormenta tiro arbol vereda casa  tormentaaaa llevas  llevame 
Y la lluvia de estrellas??;0;73404.0;2172820871.0;Melissa;y lluvia estrellas   
Osea me vine al cardiólogo xq hace días que no consigo el turno, me dicen que se viene una fuerte tormenta juasta a esta hora, pero no, yo vengo igual ya veo que no pasa nada y me muero por no tener mis medicamentos;0;28741.0;7.965196400338493e+17;Melissa;osea vine cardiologo hace dias no consigo turno  dicen viene fuerte tormenta juasta hora  pero no  yo vengo igual ya veo no pasa nada muero no tener mis medicamentos 
Dormir con lluvia😍;0;33275.0;9.477413646908498e+17;Melissa;dormir con lluvia \U0001f60d 
Creo que se viene una re tormenta;0;85633.0;9.900552927790162e+17;Melissa;creo viene tormenta 
Tremenda tormenta eléctrica juju;1;33852.0;8.729741355169096e+17;Melissa;tremenda tormenta electrica juju 
@BDaiaana Todooo lo que queda de esta semana llueve y nose si la otra tambiennn, no llego a estar así https://t.co/vQmsw9r7PM;0;58976.0;9.21099887307051e+17;Melissa; todooo queda semana llueve nose si otra tambiennn  no llego estar asi  
Ni la lluvia te digoo..;0;46150.0;739173162.0;Melissa;ni lluvia digoo   
Me estaba decidiendo ir a cb hoy y se vino la tormenta triunfando siempre;1;91409.0;1612297987.0;Melissa;me estaba decidiendo ir cb hoy vino tormenta triunfando siempre 
Yo quería ver la lluvia de estrellas, pero la tormenta lo arruinó;0;76386.0;9.084347363051192e+17;Melissa;yo queria ver lluvia estrellas  pero tormenta arruino 
Con todo lo que lloro, en vez de que la lluvia inunde la ciudad, la voy a inundar yo;0;22903.0;9.680361936351109e+17;Melissa;con todo lloro  vez lluvia inunde ciudad  voy inundar yo 
"Ojalá que esta hermosa tormenta les llene el tanque a algunos ;) @Sofi_Castro";0;75017.0;366232887.0;Melissa;ojala hermosa tormenta llene tanque algunos     
Quiero casarme con esta lluvia hermosa, se puede??;0;31938.0;1271079637.0;Melissa;quiero casarme con lluvia hermosa  puede   
Necesito botas de lluvia. Mí próximo compra;0;15654.0;150829119.0;Melissa;necesito botas lluvia  proximo compra 
La lluvia me puso a limpiar;1;85041.0;826179702.0;Melissa;la lluvia puso limpiar 
@pepemilton1 Así será!!! Fe, paciencia y lluvia de bendiciones... Abrazo y beso a la distancia;0;58521.0;165982034.0;Melissa; asi sera    fe  paciencia lluvia bendiciones    abrazo beso distancia 
Soñé que se vino una re lluvia y lo primero que salvé fue la play jajajaj encima lo peor es que se re había mojado 💔;0;63292.0;584858504.0;Melissa;soñe vino lluvia primero salve fue play  encima peor habia mojado  \U0001f494 
Acaba de pasae un tornado por san francisco! Y mi novio no me contesta, no le llegan los mensajes, nivel de desesperación 1828181882101101370;0;72345.0;1.0603415126413722e+18;Melissa;acaba pasae tornado san francisco  novio no contesta  no llegan mensajes  nivel desesperacion                     
Por el Oeste se ven relámpagos creo que en 2 o 3 horas la tenemos en Capital la tormenta;1;102283.0;156476638.0;Melissa;por oeste ven relampagos creo     horas tenemos capital tormenta 
Lluvia linda❤️;1;94530.0;943264002.0;Melissa;lluvia linda \u2764  
Hace cuanto no le tenia miedo a una tormenta 😣;0;75676.0;3225530535.0;Melissa;hace cuanto no tenia miedo tormenta  \U0001f623 
@ElShowDeJota Mañana también llueve;0;7791.0;3252914067.0;Melissa; mañana tambien llueve 
Una hermosa lluvia y yo sin ti..😞;0;84502.0;9.924247974339338e+17;Melissa;una hermosa lluvia yo sin ti   \U0001f61e 
@AntonellaVernal Las brujas le temen a las tormentas ?;0;70840.0;9.499254660052623e+17;Melissa; brujas temen tormentas   
Lluvia forra podes ir parando;0;29299.0;1.0150194126660936e+18;Melissa;lluvia forra podes ir parando 
Llueve o no lluveee?;0;4152.0;7.457350190674985e+17;Melissa;llueve no lluveee  
Llueve, mi hija con sus amigas lavaron ropa para esta noche!!! Las HDP prendieron el calefactor para secarla!!! No pueden ser más wachas, nos estamos muriendo!! 🙈😂😂😂😂;0;102728.0;1.0469228406483722e+18;Melissa;llueve  hija con amigas lavaron ropa noche    hdp prendieron calefactor secarla    no pueden ser mas wachas  nos estamos muriendo    \U0001f648 \U0001f602 \U0001f602 \U0001f602 \U0001f602 
Entrenando para el Camino de Santiago aprovechando que hoy no llueve (hasta ahora)... Vamos aumentando la distancia y hasta ahora el cuerpo se la banca #ArgentinosenelCamino… https://t.co/RvN6GdQGVB;0;8698.0;196425110.0;Melissa;entrenando camino santiago aprovechando hoy no llueve  hasta ahora     vamos aumentando distancia hasta ahora cuerpo banca  argentinosenelcamino \u2026  
la lluvia, los auriculares y mi cama💗;1;17166.0;1495986918.0;Melissa;la lluvia  auriculares cama \U0001f497 
Fuaa ese trueno no terminaba más;1;15163.0;2508158882.0;Melissa;fuaa ese trueno no terminaba mas 
Esta lluvia da para todo ,menos trabajar;1;86543.0;986979488.0;Melissa;esta lluvia todo  menos trabajar 
Dios parece que se va a venir la estacion encima 😟 que pedaso de tormenta;1;73810.0;8.909008533092762e+17;Melissa;dios parece va venir estacion encima  \U0001f61f pedaso tormenta 
Que linda que es la lluvia loco, es impocible ENOJARME con ella ♥️;0;72387.0;8.59134710366294e+17;Melissa;que linda lluvia loco  impocible enojarme con ella  \u2665  
Lluvia de estrellas male sal 🙄;0;77890.0;636634145.0;Melissa;lluvia estrellas male sal  \U0001f644 
Lluvia... ♡🌧;1;94525.0;1567146482.0;Melissa;lluvia     \u2661 \U0001f327 
La lluvia me esta indicando que tengo que ir a dormir.;1;34502.0;8.070623440021135e+17;Melissa;la lluvia indicando tengo ir dormir  
[12/20 18:20] : Ya voy y te abrazo con esta lluvia;0;92620.0;3134237307.0;Melissa;[           ]   ya voy abrazo con lluvia 
Que fea tormenta , me d terror 😑;1;100508.0;188613486.0;Melissa;que fea tormenta   terror  \U0001f611 
que linda lluvia a a;1;99819.0;1714153058.0;Melissa;que linda lluvia a 
lluvia😍😍;1;86528.0;3290759163.0;Melissa;lluvia \U0001f60d \U0001f60d 
Ni enterado de la lluvia jajja;1;109716.0;8.445555052091474e+17;Melissa;ni enterado lluvia  
Cuando hoy abrí mis bellos ojos a recibir este nuevo día NO SABÍA QUE IBA A TENER TANTA ACCIÓN LOCOOOO nos agarró el huracán, la lluvia, las piedras en el centro a la tarde... Después de misa de 20hs nos encontramos con una manifestación feminista que se re armoooo ahreeeee tonti;0;57550.0;198623983.0;Melissa;cuando hoy abri mis bellos ojos recibir nuevo dia no sabia iba tener tanta accion locoooo nos agarro huracan  lluvia  piedras centro tarde    despues misa   hs nos encontramos con manifestacion feminista armoooo ahreeeee tonti 
@Aguus59 Con esta tormenta ? Deja y jode;0;75698.0;727124708.0;Melissa; con tormenta   deja jode 
Lluvia andate, no ves que no tengo porro pa disfrutarte;0;43139.0;1964237750.0;Melissa;lluvia andate  no ves no tengo porro pa disfrutarte 
